ice,rain,wind,dry,snow,cold,danger
0,0.00,6.93,1,0,64.00,1
0,0.00,6.04,1,0,71.10,1
0,0.00,21.92,1,0,66.90,1
0,0.00,23.94,1,0,75.90,1
0,0.00,19.91,1,0,73.90,1
0,0.00,19.91,1,0,75.00,1
0,0.00,14.09,1,0,57.00,1
0,0.00,10.07,1,0,51.10,1
0,0.09,12.08,0,0,48.90,0
0,0.00,12.97,0,0,48.90,0
0,0.00,19.91,1,0,62.10,1
0,0.00,16.11,1,0,44.10,1
0,0.00,14.09,1,0,72.00,1
0,0.28,8.95,0,0,48.90,0
0,0.00,31.09,0,0,55.00,1
0,0.00,17.90,1,0,46.00,1
0,0.00,14.09,1,0,44.10,1
0,0.00,10.07,1,0,64.00,1
0,0.00,23.04,1,0,69.10,1
0,0.15,14.99,0,0,50.00,0
0,0.00,12.08,0,0,50.00,0
0,0.00,17.90,1,0,57.90,1
0,0.20,23.94,0,0,73.90,1
0,0.01,25.05,0,0,80.10,1
0,0.28,14.99,0,0,61.00,0
0,0.00,14.99,0,0,57.00,0
0,0.19,12.08,0,0,80.10,0
0,0.10,12.97,0,0,79.00,0
0,0.00,21.03,0,0,69.10,1
0,0.00,17.00,1,0,77.00,1
0,0.17,16.11,0,0,63.00,0
0,0.00,12.08,0,0,68.00,0
0,0.00,21.92,1,0,73.90,1
0,0.00,8.05,1,0,69.10,1
0,0.00,21.92,1,0,81.00,1
0,0.38,21.92,0,0,77.00,1
0,0.00,16.11,0,0,80.10,0
0,0.00,10.07,1,0,91.00,1
0,1.58,14.09,0,0,84.00,0
0,0.01,14.99,0,0,73.00,0
0,0.00,12.08,0,0,88.00,0
0,0.00,17.00,1,0,81.00,1
0,0.00,16.11,1,0,75.90,1
0,0.28,17.00,0,0,84.00,0
0,0.00,17.00,0,0,80.10,0
0,0.00,12.97,1,0,91.90,1
0,0.10,17.00,0,0,95.00,0
0,0.00,14.09,0,0,87.10,0
0,0.00,14.09,1,0,105.10,1
0,0.00,14.99,1,0,105.10,1
0,0.00,10.07,1,0,88.00,1
0,0.00,17.90,1,0,99.00,1
0,0.14,29.08,0,0,95.00,1
0,0.01,23.94,0,0,96.10,1
0,0.00,21.92,0,0,89.10,1
0,0.00,16.11,1,0,91.90,1
0,0.00,12.08,1,0,86.00,1
0,0.41,12.08,0,0,72.00,0
0,0.00,8.95,0,0,84.90,0
0,0.31,17.90,0,0,90.00,0
0,0.00,12.08,0,0,80.10,0
0,0.00,21.03,1,0,84.90,1
0,0.00,12.08,1,0,72.00,1
0,0.00,12.97,1,0,82.90,1
0,0.00,10.07,1,0,84.90,1
0,0.14,12.08,0,0,66.90,0
0,0.00,8.95,0,0,79.00,0
0,0.00,8.95,1,0,82.00,1
0,0.03,17.90,0,0,64.00,0
0,0.00,12.97,0,0,55.00,0
0,0.00,12.97,1,0,55.00,1
0,0.00,16.11,1,0,46.90,1
0,0.00,14.09,1,0,55.00,1
0,0.00,10.07,1,0,53.10,1
0,0.00,16.11,1,0,71.10,1
0,0.00,12.97,1,0,64.90,1
0,0.00,14.99,1,0,51.10,1
0,0.42,29.08,0,0,62.10,1
0,0.00,14.99,0,0,50.00,0
0,0.21,19.91,0,0,50.00,0
0,0.00,14.99,0,0,52.00,0
0,0.22,10.07,0,0,51.10,0
0,0.00,8.05,0,0,71.10,0
0,0.18,8.05,0,0,50.00,0
0,0.00,12.08,0,0,54.00,0
0,0.00,14.99,1,0,63.00,1
1,0.32,12.08,0,0,28.00,1
0,0.01,14.09,0,0,51.10,0
0,0.09,29.97,0,0,63.00,1
0,0.00,21.92,0,0,39.90,1
0,0.00,19.91,1,0,45.00,1
0,0.00,16.11,1,0,50.00,1
0,0.00,12.97,1,0,48.90,1
0,0.00,12.08,1,0,62.10,1
0,0.00,16.11,1,0,52.00,1
1,0.36,16.11,0,0,42.10,1
0,0.01,21.92,0,0,46.00,1
0,0.65,23.04,0,0,69.10,1
0,0.00,17.90,0,0,57.90,0
0,0.00,19.91,1,0,61.00,1
0,0.00,6.93,1,0,55.00,1
0,0.00,14.99,1,0,55.90,1
0,0.87,23.04,0,0,68.00,1
0,0.00,12.97,0,0,60.10,0
0,0.00,19.91,1,0,84.90,1
0,0.00,8.95,1,0,75.90,1
0,0.00,23.04,1,0,77.00,1
0,0.00,14.99,1,0,84.00,1
0,0.54,17.00,0,0,78.10,0
0,0.00,19.91,0,0,87.10,0
0,0.14,21.92,0,0,84.90,1
0,0.04,12.08,0,0,86.00,0
0,0.00,19.91,0,0,89.10,0
0,0.10,12.97,0,0,86.00,0
0,0.00,14.99,0,0,84.90,0
0,0.00,16.11,1,0,89.10,1
0,0.00,14.09,1,0,90.00,1
0,0.20,14.99,0,0,84.00,0
0,0.00,12.97,0,0,93.00,0
0,0.00,12.08,1,0,93.00,1
0,0.00,18.12,1,0,91.90,1
0,0.00,18.12,1,0,91.00,1
0,0.00,10.07,1,0,87.10,1
0,0.51,25.05,0,0,82.90,1
0,0.00,19.91,0,0,91.90,0
0,0.60,16.11,0,0,75.00,0
0,0.00,8.05,0,0,82.90,0
0,0.00,14.99,1,0,90.00,1
0,0.00,8.95,1,0,82.00,1
0,0.00,14.99,1,0,87.10,1
0,0.00,14.09,1,0,91.00,1
0,0.00,12.97,1,0,90.00,1
0,0.00,18.12,1,0,75.90,1
0,0.19,10.07,0,0,72.00,0
0,0.00,14.09,0,0,73.00,0
0,0.00,8.95,1,0,82.00,1
0,0.00,14.09,1,0,84.90,1
0,0.14,12.97,0,0,61.00,0
0,0.01,8.95,0,0,69.10,0
0,0.00,12.97,0,0,71.10,0
0,0.00,8.05,1,0,68.00,1
0,0.00,12.08,1,0,69.10,1
0,0.00,16.11,1,0,55.00,1
0,0.00,19.91,1,0,52.00,1
0,0.00,12.08,1,0,62.10,1
0,0.01,10.07,0,0,61.00,0
0,0.00,10.07,0,0,57.90,0
0,0.00,10.07,1,0,64.00,1
0,0.11,18.12,0,0,69.10,0
0,0.17,10.07,0,0,46.00,0
0,0.00,12.08,0,0,54.00,0
0,1.95,21.92,0,0,68.00,1
0,0.00,12.08,0,0,39.90,0
0,0.00,12.97,1,0,51.10,1
0,0.00,8.95,1,0,51.10,1
0,0.00,16.11,1,0,25.20,1
0,0.00,10.07,1,0,43.00,1
0,0.00,8.95,1,0,54.00,1
0,0.30,12.08,0,0,54.00,0
0,0.07,12.08,0,0,44.10,0
0,0.00,14.09,0,0,27.10,1
0,0.00,25.05,1,0,39.90,1
0,0.18,21.03,0,0,64.00,1
0,0.00,14.99,0,0,55.00,0
0,0.39,16.11,0,1.18,36.00,1
0,0.27,21.92,0,0,45.00,1
0,0.00,14.09,0,0,64.90,0
0,0.00,21.92,1,0,71.10,1
0,0.55,21.03,0,0,42.10,1
0,0.00,17.00,0,0,68.00,0
0,0.00,21.03,1,0,45.00,1
0,0.00,23.04,1,0,60.10,1
0,0.09,14.99,0,0,37.00,0
0,0.04,14.09,0,0,46.90,0
0,0.00,17.00,0,0,66.00,0
0,0.14,19.91,0,0,57.00,0
0,0.03,21.92,0,0,75.90,1
0,0.00,23.94,0,0,68.00,1
0,0.00,12.08,1,0,73.90,1
0,0.00,12.97,1,0,71.10,1
0,0.00,17.00,1,0,73.00,1
0,0.00,10.07,1,0,84.00,1
0,0.00,21.03,1,0,89.10,1
0,0.00,23.04,1,0,86.00,1
0,0.00,14.09,1,0,90.00,1
0,0.00,12.08,1,0,91.90,1
0,0.00,14.09,1,0,88.00,1
0,0.00,10.07,1,0,79.00,1
0,0.00,14.99,1,0,90.00,1
0,0.08,12.97,0,0,75.90,0
0,0.05,14.09,0,0,89.10,0
0,0.00,12.08,0,0,82.90,0
0,0.00,16.11,1,0,87.10,1
0,0.00,12.97,1,0,93.90,1
0,0.42,18.12,0,0,88.00,0
0,0.00,12.97,0,0,86.00,0
0,0.00,14.99,1,0,91.00,1
0,0.00,14.09,1,0,84.00,1
0,0.00,14.99,1,0,93.00,1
0,0.88,21.03,0,0,84.90,1
0,0.00,16.11,0,0,93.00,0
0,0.00,10.96,1,0,90.00,1
0,0.00,14.99,1,0,82.90,1
0,0.00,14.09,1,0,80.10,1
0,0.00,14.09,1,0,82.00,1
0,0.00,8.95,1,0,84.90,1
0,0.00,12.97,1,0,81.00,1
0,0.08,12.08,0,0,70.00,0
0,0.00,12.08,0,0,84.90,0
0,0.00,14.99,1,0,90.00,1
0,0.31,14.99,0,0,84.00,0
0,0.00,12.08,0,0,86.00,0
0,0.61,19.91,0,0,88.00,0
0,0.00,8.95,0,0,91.00,0
0,0.00,12.08,1,0,89.10,1
0,0.00,16.11,1,0,78.10,1
0,1.04,16.11,0,0,73.00,0
0,0.09,19.91,0,0,88.00,0
0,0.02,14.09,0,0,80.10,0
0,0.00,14.09,0,0,81.00,0
0,0.12,14.99,0,0,87.10,0
0,3.18,17.00,0,0,64.00,0
0,0.03,12.97,0,0,68.00,0
0,0.00,8.05,0,0,79.00,0
0,0.00,10.07,1,0,79.00,1
0,0.42,23.94,0,0,79.00,1
0,0.00,12.97,0,0,72.00,0
0,0.00,14.99,1,0,73.90,1
0,0.00,14.09,1,0,75.00,1
0,0.00,16.11,1,0,71.10,1
0,0.00,14.99,1,0,66.90,1
0,0.00,8.95,1,0,71.10,1
0,0.00,6.93,1,0,60.10,1
0,0.00,12.97,1,0,72.00,1
0,0.00,8.05,1,0,46.00,1
0,0.00,8.95,1,0,54.00,1
0,1.69,23.04,0,0,50.00,1
0,0.00,16.11,0,0,54.00,0
0,0.00,23.94,1,0,53.10,1
0,0.50,8.95,0,0,45.00,0
0,0.00,8.95,0,0,52.00,0
0,0.03,17.00,0,0,64.00,0
0,0.16,8.95,0,0,51.10,0
0,0.00,17.00,0,0,39.00,0
0,0.00,21.03,1,0,45.00,1
0,0.00,14.09,1,0,53.10,1
0,0.00,14.99,1,0,63.00,1
0,0.01,12.08,0,0,44.10,0
0,0.00,12.08,0,0,46.00,0
0,0.00,16.11,1,0,54.00,1
1,0.22,12.97,0,0,27.10,1
1,0.39,12.97,0,1.18,35.10,1
0,0.06,23.94,0,0,39.90,1
0,0.00,12.97,0,0,26.20,1
0,0.00,16.11,1,0,71.10,1
0,0.00,21.03,1,0,75.00,1
0,0.02,12.08,0,0,53.10,0
0,0.30,21.03,0,0,62.10,1
0,0.00,14.09,0,0,60.10,0
0,0.31,12.08,0,0,51.10,0
0,0.00,12.97,0,0,64.90,0
0,0.00,17.00,1,0,46.00,1
0,0.16,21.03,0,0,66.00,1
0,0.00,23.94,0,0,73.00,1
0,0.53,23.94,0,0,78.10,1
0,0.00,19.91,0,0,73.00,0
0,0.05,10.07,0,0,66.00,0
0,0.00,14.99,0,0,66.90,0
0,0.34,12.08,0,0,57.00,0
0,0.99,18.12,0,0,73.00,0
0,0.58,16.11,0,0,61.00,0
0,0.00,16.11,0,0,82.00,0
0,0.00,12.08,1,0,80.10,1
0,0.00,16.11,1,0,72.00,1
0,0.00,17.00,1,0,91.00,1
0,1.38,25.05,0,0,90.00,1
0,0.00,14.99,0,0,84.00,0
0,0.02,12.08,0,0,68.00,0
0,0.00,14.09,0,0,88.00,0
0,0.00,12.97,1,0,86.00,1
0,0.00,14.99,1,0,96.10,1
0,0.51,16.11,0,0,96.10,0
0,0.00,17.00,0,0,98.10,0
0,0.24,18.12,0,0,87.10,0
0,0.06,21.03,0,0,87.10,1
0,0.00,17.00,0,0,91.00,0
0,0.00,12.08,1,0,86.00,1
0,0.00,12.97,1,0,88.00,1
0,0.00,6.93,1,0,90.00,1
0,0.00,8.95,1,0,93.90,1
0,0.00,14.99,1,0,97.00,1
0,0.00,12.08,1,0,87.10,1
0,0.00,8.05,1,0,91.90,1
0,0.00,12.97,1,0,95.00,1
0,0.00,8.95,1,0,89.10,1
0,0.00,19.91,1,0,86.00,1
0,0.21,19.91,0,0,89.10,0
0,0.00,8.95,0,0,84.00,0
0,0.00,8.95,1,0,81.00,1
0,0.00,12.08,1,0,84.00,1
0,0.00,18.12,1,0,79.00,1
0,0.90,12.97,0,0,82.00,0
0,0.06,18.12,0,0,82.90,0
0,2.07,23.04,0,0,60.10,1
0,0.00,6.93,0,0,81.00,0
0,0.00,17.00,1,0,79.00,1
0,0.00,8.95,1,0,68.00,1
0,0.00,8.95,1,0,66.00,1
0,0.00,18.12,1,0,59.00,1
0,0.00,6.93,1,0,71.10,1
0,0.00,10.07,1,0,71.10,1
0,0.04,17.00,0,0,64.00,0
0,0.89,14.09,0,0,59.00,0
0,0.00,21.03,0,0,48.00,1
0,0.00,6.93,1,0,57.00,1
0,0.66,16.11,0,0,64.90,0
0,0.15,21.92,0,0,68.00,1
0,0.00,14.99,0,0,34.00,0
0,0.00,12.08,1,0,45.00,1
0,0.00,12.97,1,0,45.00,1
0,0.37,25.05,0,0,51.10,1
1,0.95,25.05,0,0,32.00,1
0,0.01,16.11,0,1.18,32.00,1
0,0.00,18.12,0,0,54.00,0
0,0.00,25.05,1,0,70.00,1
0,0.27,17.00,0,0,63.00,0
0,0.00,18.12,0,0,44.10,0
0,0.00,12.97,1,0,32.00,1
0,0.00,12.97,1,0,51.10,1
0,0.87,14.09,0,0,57.00,0
0,0.00,17.00,0,0,50.00,0
0,0.08,12.97,0,0,52.00,0
0,0.00,14.09,0,0,55.00,0
0,1.87,31.99,0,0,80.10,1
0,0.00,10.07,0,0,78.10,0
0,0.00,14.99,1,0,72.00,1
0,0.00,18.12,1,0,57.00,1
0,0.00,23.94,1,0,77.00,1
0,0.73,12.97,0,0,59.00,0
0,0.00,25.05,0,0,52.00,1
0,0.00,12.08,1,0,60.10,1
0,1.02,18.12,0,0,72.00,0
0,0.09,27.96,0,0,87.10,1
0,0.00,14.99,0,0,82.90,0
0,0.00,12.08,1,0,78.10,1
0,0.10,12.97,0,0,64.00,0
0,0.00,14.99,0,0,71.10,0
0,0.22,14.09,0,0,70.00,0
0,0.00,21.92,0,0,86.00,1
0,0.07,17.00,0,0,91.00,0
0,0.00,10.07,0,0,84.90,0
0,0.00,14.99,1,0,93.00,1
0,0.00,14.99,1,0,91.90,1
0,0.10,23.04,0,0,82.90,1
0,0.00,23.04,0,0,82.00,1
0,0.12,14.99,0,0,91.90,0
0,0.00,14.99,0,0,89.10,0
0,0.02,14.99,0,0,84.90,0
0,0.00,8.95,0,0,90.00,0
0,1.58,29.97,0,0,95.00,1
0,0.00,10.07,0,0,95.00,0
0,0.39,14.09,0,0,86.00,0
0,0.00,18.12,0,0,93.90,0
0,0.00,19.91,1,0,91.00,1
0,0.00,12.97,1,0,95.00,1
0,0.00,10.07,1,0,84.00,1
0,0.00,16.11,1,0,96.10,1
0,0.00,12.08,1,0,93.90,1
0,0.00,14.99,1,0,91.00,1
0,0.00,12.97,1,0,91.00,1
0,0.02,12.08,0,0,75.90,0
0,0.02,17.00,0,0,72.00,0
0,6.45,31.99,0,0,70.00,1
0,0.00,12.08,0,0,68.00,0
0,0.00,10.07,1,0,88.00,1
0,0.00,17.00,1,0,64.00,1
0,0.00,12.08,1,0,73.90,1
0,0.00,10.07,1,0,64.00,1
0,0.00,8.05,1,0,75.90,1
0,0.00,8.95,1,0,73.90,1
0,0.00,8.05,1,0,55.90,1
0,0.00,23.94,1,0,68.00,1
0,0.00,14.99,1,0,57.90,1
0,0.01,12.97,0,0,32.00,0
0,0.02,14.99,0,0,59.00,0
0,0.31,14.99,0,0,55.90,0
0,0.00,16.11,0,0,64.00,0
0,0.00,19.91,1,0,63.00,1
0,0.00,12.08,1,0,61.00,1
0,0.09,18.12,0,0,73.90,0
0,0.00,21.92,0,0,73.00,1
0,0.00,25.05,1,0,73.00,1
0,0.00,12.08,1,0,70.00,1
0,0.00,18.12,1,0,62.10,1
0,0.00,17.00,1,0,53.10,1
0,0.03,16.11,0,0,48.00,0
0,0.00,23.94,0,0,39.90,1
0,0.00,17.00,1,0,50.00,1
0,0.00,23.04,1,0,71.10,1
0,0.06,16.11,0,0,80.10,0
0,0.00,16.11,0,0,73.00,0
0,0.00,16.11,1,0,69.10,1
0,0.40,23.04,0,0,75.90,1
0,0.00,12.97,0,0,66.90,0
0,0.00,18.12,1,0,80.10,1
0,0.00,12.08,1,0,81.00,1
0,0.00,21.03,1,0,84.90,1
0,0.00,10.07,1,0,69.10,1
0,1.48,25.95,0,0,78.10,1
0,0.00,17.00,0,0,69.10,0
0,0.01,8.95,0,0,64.00,0
0,0.00,17.00,0,0,89.10,0
0,0.82,27.96,0,0,75.90,1
0,0.00,18.12,0,0,81.00,0
0,1.54,23.94,0,0,84.90,1
0,0.00,16.11,0,0,89.10,0
0,0.00,8.95,1,0,91.00,1
0,0.20,14.99,0,0,84.90,0
0,0.04,25.05,0,0,91.00,1
0,0.05,14.99,0,0,91.00,0
0,0.01,18.12,0,0,82.00,0
0,0.00,17.00,0,0,84.90,0
0,0.00,12.08,1,0,88.00,1
0,0.07,14.99,0,0,91.00,0
0,0.21,16.11,0,0,95.00,0
0,0.00,12.97,0,0,82.90,0
0,0.00,12.08,1,0,87.10,1
0,0.00,14.09,1,0,84.90,1
0,0.00,12.97,1,0,84.90,1
0,0.00,16.11,1,0,87.10,1
0,0.00,16.11,1,0,84.90,1
0,0.00,12.97,1,0,72.00,1
0,0.00,17.00,1,0,77.00,1
0,0.00,12.97,1,0,75.90,1
0,0.00,14.09,1,0,77.00,1
0,0.15,17.00,0,0,86.00,0
0,0.00,17.00,0,0,77.00,0
0,0.00,14.99,1,0,71.10,1
0,0.00,12.08,1,0,77.00,1
0,0.00,12.08,1,0,73.00,1
0,0.00,16.11,1,0,64.00,1
0,0.27,12.08,0,0,50.00,0
0,0.00,12.97,0,0,64.00,0
0,0.00,8.95,1,0,50.00,1
0,0.00,8.95,1,0,57.00,1
0,0.00,12.08,1,0,62.10,1
0,0.00,12.08,1,0,64.90,1
0,0.00,8.05,1,0,69.10,1
0,0.00,10.07,1,0,61.00,1
1,0.24,12.08,0,0,57.00,1
0,0.00,16.11,0,0,57.00,0
0,0.00,19.91,1,0,75.00,1
0,0.00,19.91,1,0,75.00,1
0,0.00,14.99,1,0,75.00,1
0,0.00,19.91,1,0,84.00,1
0,0.00,17.90,1,0,87.10,1
0,0.00,21.03,1,0,89.10,1
0,0.00,19.91,1,0,88.00,1
0,0.00,12.08,1,0,100.00,1
0,0.00,12.97,1,0,89.10,1
0,0.41,16.11,0,0,91.00,0
0,0.00,12.97,0,0,91.00,0
0,0.00,14.99,1,0,97.00,1
0,0.00,23.94,1,0,98.10,1
0,0.48,17.00,0,0,89.10,0
0,0.00,12.97,0,0,81.00,0
0,0.00,17.00,1,0,91.90,1
0,0.85,21.03,0,0,87.10,1
0,0.00,16.11,0,0,89.10,0
0,0.53,10.07,0,0,79.00,0
0,0.60,19.91,0,0,91.00,0
0,0.00,12.08,0,0,93.00,0
0,0.00,10.07,1,0,97.00,1
0,0.49,38.92,0,0,97.00,1
0,0.00,12.08,0,0,87.10,0
0,0.00,17.00,1,0,87.10,1
0,0.00,12.97,1,0,91.90,1
0,0.00,14.99,1,0,93.90,1
0,0.00,14.09,1,0,91.00,1
0,0.00,10.07,1,0,89.10,1
0,0.00,10.07,1,0,95.00,1
0,3.43,21.03,0,0,84.00,1
0,0.21,12.97,0,0,89.10,0
0,0.32,21.92,0,0,90.00,1
0,0.00,10.07,0,0,90.00,0
0,0.47,14.99,0,0,82.00,0
0,4.72,21.03,0,0,88.00,1
0,0.00,14.09,0,0,87.10,0
0,0.00,10.07,1,0,86.00,1
0,0.00,16.11,1,0,81.00,1
0,0.33,23.94,0,0,64.00,1
0,0.18,8.95,0,0,80.10,0
0,0.29,8.05,0,0,75.90,0
0,0.00,17.90,0,0,61.00,0
0,0.00,14.99,1,0,60.10,1
0,0.03,21.03,0,0,63.00,1
0,0.02,14.99,0,0,77.00,0
0,0.00,16.11,0,0,60.10,0
0,0.00,21.03,1,0,55.00,1
0,0.00,12.08,1,0,66.90,1
0,0.13,14.09,0,0,57.90,0
0,0.92,16.11,0,0,59.00,0
0,0.00,12.97,0,0,61.00,0
0,0.09,14.99,0,0,66.00,0
0,0.00,12.97,0,0,55.00,0
0,0.00,10.07,1,0,63.00,1
0,0.00,34.90,1,0,52.00,1
0,0.00,17.00,1,0,43.00,1
0,0.01,8.05,0,0,59.00,0
0,0.02,12.08,0,0,60.10,0
0,0.05,14.09,0,0,42.10,0
0,0.00,8.05,0,0,57.90,0
0,0.16,42.95,0,0,68.00,1
0,0.00,17.00,0,0,53.10,0
0,0.00,23.94,1,0,64.00,1
0,0.00,8.05,1,0,43.00,1
0,0.00,17.00,1,0,60.10,1
0,0.42,31.99,0,0,66.90,1
0,0.00,17.00,0,0,50.00,0
0,0.00,25.05,1,0,62.10,1
0,0.11,21.03,0,0,64.00,1
0,0.00,17.00,0,0,37.90,0
0,0.00,16.11,1,0,75.00,1
0,0.00,23.94,1,0,69.10,1
0,0.00,17.90,1,0,63.00,1
0,0.59,17.00,0,0,57.00,0
0,0.00,17.90,0,0,64.90,0
0,0.00,12.08,1,0.98,36.00,1
0,0.00,12.08,1,0,68.00,1
0,0.00,12.97,1,0,57.00,1
0,0.00,16.11,1,0,66.90,1
0,0.33,14.99,0,0,64.90,0
0,0.00,10.07,0,0,73.90,0
0,0.00,14.99,1,0,82.90,1
0,0.00,29.97,1,0,75.00,1
0,0.00,16.11,1,0,91.00,1
0,0.00,17.00,1,0,89.10,1
0,0.00,17.90,1,0,84.90,1
0,0.00,16.11,1,0,75.90,1
0,0.17,21.03,0,0,82.90,1
0,0.00,17.00,0,0,75.00,0
0,0.01,17.90,0,0,87.10,0
0,0.00,10.07,0,0,87.10,0
0,0.54,14.99,0,0,84.00,0
0,0.00,17.90,0,0,91.90,0
0,0.00,10.07,1,0,91.00,1
0,0.00,8.95,1,0,91.90,1
0,0.00,14.09,1,0,86.00,1
0,0.00,14.09,1,0,97.00,1
0,0.00,12.97,1,0,91.00,1
0,0.00,16.11,1,0,88.00,1
0,0.00,14.09,1,0,91.90,1
0,0.19,12.97,0,0,79.00,0
0,0.03,25.05,0,0,93.00,1
0,0.00,12.97,0,0,95.00,0
0,0.00,16.11,1,0,91.00,1
0,0.00,8.05,1,0,81.00,1
0,0.08,16.11,0,0,90.00,0
0,0.00,17.90,0,0,98.10,0
0,0.00,17.90,1,0,91.90,1
0,0.00,17.90,1,0,93.90,1
0,0.37,25.05,0,0,90.00,1
0,0.14,12.08,0,0,72.00,0
0,0.00,12.08,0,0,82.90,0
0,0.37,10.07,0,0,71.10,0
0,0.10,14.09,0,0,81.00,0
0,0.00,14.09,0,0,73.00,0
0,0.09,8.05,0,0,66.90,0
0,0.02,14.09,0,0,66.00,0
0,0.00,8.95,0,0,73.90,0
0,0.27,25.95,0,0,81.00,1
0,0.12,16.11,0,0,62.10,0
