ice,rain,wind,dry,snow,cold,danger
0,0.56,16.11,0,0,51.10,0
0,0.00,10.07,0,0,64.90,0
0,0.00,25.05,1,0,70.00,1
0,0.00,12.97,1,0,71.10,1
0,0.00,21.03,1,0,81.00,1
0,0.00,21.92,1,0,77.00,1
0,0.00,12.97,1,0,86.00,1
0,0.01,21.92,0,0,77.00,1
0,0.02,14.99,0,0,82.90,0
0,0.12,17.90,0,0,48.00,0
0,0.00,19.91,0,0,55.90,0
0,0.00,17.90,1,0,84.90,1
0,0.00,10.07,1,0,82.90,1
0,0.00,12.97,1,0,87.10,1
0,0.01,12.97,0,0,69.10,0
0,0.13,14.09,0,0,82.90,0
0,0.00,14.09,0,0,96.10,0
0,0.02,12.08,0,0,82.90,0
0,0.00,12.97,0,0,84.90,0
0,0.00,17.90,1,0,91.90,1
0,0.00,12.97,1,0,93.90,1
0,0.00,17.90,1,0,93.90,1
0,0.00,14.99,1,0,84.90,1
0,0.00,12.97,1,0,91.90,1
0,0.00,17.00,1,0,90.00,1
0,0.00,14.09,1,0,99.00,1
0,0.00,12.97,1,0,90.00,1
0,0.00,12.97,1,0,93.90,1
0,0.00,12.97,1,0,90.00,1
0,0.00,17.90,1,0,87.10,1
0,0.00,10.07,1,0,96.10,1
0,0.00,12.08,1,0,95.00,1
0,0.00,14.09,1,0,93.00,1
0,0.00,17.00,1,0,75.00,1
0,0.00,17.00,1,0,75.90,1
0,0.00,14.09,1,0,81.00,1
0,0.00,16.11,1,0,80.10,1
0,0.00,8.05,1,0,93.00,1
0,0.00,12.97,1,0,73.90,1
0,0.00,12.08,1,0,75.00,1
0,0.00,10.07,1,0,80.10,1
0,0.00,8.95,1,0,79.00,1
0,0.00,8.95,1,0,84.00,1
0,0.00,17.00,1,0,80.10,1
0,1.72,21.03,0,0,78.10,1
0,0.00,19.91,0,0,78.10,0
0,0.04,16.11,0,0,66.00,0
0,0.00,17.00,0,0,60.10,0
0,0.00,12.08,1,0,66.00,1
0,0.06,17.90,0,0,64.00,0
1,0.00,17.00,0,0,53.10,1
0,0.00,19.91,1,0,45.00,1
0,0.00,12.08,1,0,72.00,1
0,0.00,8.05,1,0,66.90,1
0,0.00,14.09,1,0,57.90,1
0,0.91,17.90,0,0,43.00,0
0,0.13,27.96,0,0,71.10,1
0,1.92,14.09,0,0,57.90,0
0,0.00,12.08,0,0,57.00,0
0,0.00,16.11,1,0,45.00,1
0,0.00,17.90,1,0,55.00,1
0,0.00,16.11,1,0.98,33.10,1
0,0.00,8.95,1,0,54.00,1
0,0.13,25.05,0,0,57.00,1
1,0.92,14.99,0,0,55.90,1
0,0.00,25.95,0,0,73.90,1
0,0.00,12.97,1,0,66.90,1
0,0.00,17.00,1,0,63.00,1
0,0.00,25.95,1,0,73.90,1
0,0.82,19.91,0,0,68.00,0
0,0.00,17.00,0,0,51.10,0
0,0.00,23.94,1,0,81.00,1
0,0.06,21.92,0,0,68.00,1
0,0.00,17.90,0,0,66.90,0
0,0.00,16.11,1,0,68.00,1
0,0.01,17.00,0,0,69.10,0
0,0.04,16.11,0,0,75.90,0
0,0.00,10.07,0,0,66.90,0
0,0.00,21.92,1,0,80.10,1
0,0.94,21.92,0,0,66.90,1
0,0.00,14.09,0,0,52.00,0
0,0.00,16.11,1,0,66.00,1
0,0.00,21.03,1,0,73.90,1
0,0.00,29.97,1,0,82.90,1
0,1.23,17.00,0,0,79.00,0
0,0.76,19.91,0,0,73.00,0
0,0.00,12.97,0,0,73.00,0
0,0.03,21.03,0,0,84.90,1
0,0.00,10.07,0,0,77.00,0
0,0.00,14.09,1,0,88.00,1
0,0.24,17.00,0,0,71.10,0
0,0.00,12.08,0,0,82.90,0
0,0.00,14.09,1,0,87.10,1
0,0.08,25.95,0,0,90.00,1
0,0.08,16.11,0,0,93.00,0
0,0.00,14.99,0,0,100.00,0
0,0.01,36.01,0,0,96.10,1
0,1.26,29.08,0,0,91.90,1
0,0.14,12.08,0,0,78.10,0
0,0.00,17.00,0,0,89.10,0
0,0.00,16.11,1,0,93.90,1
0,0.65,23.94,0,0,88.00,1
0,0.00,18.12,0,0,88.00,0
0,1.57,23.94,0,0,93.00,1
0,0.00,16.11,0,0,93.00,0
0,0.78,31.99,0,0,93.00,1
0,0.76,21.92,0,0,82.00,1
0,0.00,16.11,0,0,86.00,0
0,0.00,8.95,1,0,91.00,1
0,0.00,12.97,1,0,91.00,1
0,0.00,12.97,1,0,93.00,1
0,0.02,12.08,0,0,75.00,0
0,0.00,17.00,0,0,84.90,0
0,0.00,14.09,1,0,84.90,1
0,0.00,10.07,1,0,90.00,1
0,0.00,12.97,1,0,87.10,1
0,0.89,17.00,0,0,91.90,0
0,0.00,12.97,0,0,82.00,0
0,0.00,10.07,1,0,86.00,1
0,0.00,8.05,1,0,91.00,1
0,0.00,14.09,1,0,81.00,1
0,0.00,12.08,1,0,87.10,1
0,0.04,10.07,0,0,89.10,0
0,0.00,12.08,0,0,78.10,0
0,0.00,12.08,1,0,82.00,1
0,0.00,10.07,1,0,87.10,1
0,0.00,12.08,1,0,79.00,1
0,0.00,10.07,1,0,82.90,1
0,0.00,21.03,1,0,82.00,1
0,0.00,12.97,1,0,72.00,1
0,0.00,14.99,1,0,77.00,1
0,0.00,12.08,1,0,57.90,1
0,0.00,10.07,1,0,71.10,1
0,0.47,19.91,0,0,63.00,0
0,0.05,12.97,0,0,73.90,0
0,0.53,10.07,0,0,64.90,0
0,0.00,6.93,0,0,73.90,0
0,1.45,16.11,0,0,55.00,0
0,0.00,8.05,0,0,68.00,0
0,1.86,17.00,0,0,73.00,0
0,0.00,10.07,0,0,60.10,0
0,0.00,10.07,1,0,46.90,1
0,0.74,14.09,0,0,60.10,0
0,0.00,12.08,0,0,75.00,0
0,0.00,21.92,1,0,75.90,1
0,0.10,17.00,0,0,73.90,0
0,0.00,8.95,0,0,51.10,0
0,0.00,14.09,1,0,61.00,1
0,0.01,14.99,0,0,46.90,0
0,0.00,14.99,0,0,57.00,0
0,0.00,29.97,1,0,55.00,1
0,0.00,16.11,1,0,52.00,1
0,0.00,21.03,1,0,73.00,1
0,0.10,25.05,0,0,64.00,1
0,0.00,16.11,0,0,78.10,0
0,0.00,21.03,1,0,78.10,1
0,0.03,19.91,0,0,60.10,0
0,0.00,27.96,0,0,78.10,1
0,0.08,19.91,0,0,75.00,0
0,0.00,12.97,0,0,66.90,0
0,0.00,21.92,1,0,77.00,1
0,0.00,17.00,1,0,62.10,1
0,0.00,16.11,1,0,66.00,1
0,0.00,14.99,1,0,72.00,1
0,0.00,8.95,1,0,84.00,1
0,0.00,14.09,1,0,88.00,1
0,0.00,19.91,1,0,81.00,1
0,0.52,17.00,0,0,87.10,0
0,0.00,12.97,0,0,78.10,0
0,0.68,12.08,0,0,61.00,0
0,0.00,14.09,0,0,84.00,0
0,0.56,16.11,0,0,81.00,0
0,0.00,12.97,0,0,73.00,0
0,0.00,14.09,1,0,82.90,1
0,0.00,12.97,1,0,88.00,1
0,0.00,8.05,1,0,88.00,1
0,0.61,17.00,0,0,91.90,0
0,0.00,17.00,0,0,81.00,0
0,0.00,16.11,1,0,91.90,1
0,0.00,12.08,1,0,90.00,1
0,0.00,12.97,1,0,84.00,1
0,0.01,14.99,0,0,88.00,0
0,0.00,17.00,0,0,91.00,0
0,0.25,21.92,0,0,93.90,1
0,0.00,14.09,0,0,88.00,0
0,0.37,19.91,0,0,91.00,0
0,0.00,12.08,0,0,95.00,0
0,0.00,14.99,1,0,93.00,1
0,0.03,17.00,0,0,95.00,0
0,0.00,14.99,0,0,88.00,0
0,1.02,12.08,0,0,87.10,0
0,0.00,14.09,0,0,93.90,0
0,0.00,14.09,1,0,95.00,1
0,0.00,12.08,1,0,87.10,1
0,0.00,8.95,1,0,87.10,1
0,0.18,19.91,0,0,98.10,0
0,0.00,14.99,0,0,91.90,0
0,0.00,10.07,1,0,84.90,1
0,0.00,12.97,1,0,91.90,1
0,0.00,12.97,1,0,73.90,1
0,0.13,17.00,0,0,73.00,0
0,0.00,8.05,0,0,78.10,0
0,0.00,12.97,1,0,82.00,1
0,0.00,14.99,1,0,78.10,1
0,0.01,12.97,0,0,82.90,0
0,0.00,8.05,0,0,66.90,0
0,0.27,12.08,0,0,54.00,0
0,0.00,8.05,0,0,69.10,0
0,0.00,10.07,1,0,57.90,1
0,0.00,12.97,1,0,54.00,1
0,0.41,14.09,0,0,59.00,0
0,0.00,14.09,0,0,52.00,0
0,0.00,10.07,1,0,45.00,1
0,0.00,8.95,1,0,46.00,1
0,0.00,10.07,1,0,52.00,1
0,0.00,16.11,1,0,41.00,1
0,0.01,14.99,0,0,48.90,0
0,0.21,17.00,0,0,46.90,0
0,0.00,12.97,0,0,45.00,0
0,0.00,14.99,1,0,66.00,1
0,0.00,21.03,1,0,48.00,1
0,0.54,17.00,0,0,50.00,0
0,0.00,12.97,0,0,57.00,0
0,0.01,18.12,0,0,75.90,0
0,0.00,17.00,0,0,70.00,0
0,0.09,8.95,0,0,59.00,0
0,0.06,12.08,0,0,48.90,0
0,0.00,21.03,0,0,75.90,1
0,0.00,21.03,1,0,53.10,1
0,0.00,23.04,1,0,73.90,1
0,0.56,18.12,0,0,42.10,0
0,0.20,14.99,0,0,82.00,0
0,0.00,16.11,0,0,77.00,0
0,0.06,18.12,0,0,79.00,0
0,0.00,23.94,0,0,82.00,1
0,0.09,44.07,0,0,70.00,1
0,0.00,18.12,0,0,78.10,0
0,0.03,18.12,0,0,73.90,0
0,0.21,18.12,0,0,89.10,0
0,0.00,19.91,0,0,82.00,0
0,0.00,17.00,1,0,88.00,1
0,0.00,17.00,1,0,89.10,1
0,0.02,19.91,0,0,86.00,0
0,0.00,12.97,0,0,82.90,0
0,0.46,25.05,0,0,91.00,1
0,0.00,14.99,0,0,93.00,0
0,0.02,12.08,0,0,90.00,0
0,0.00,19.91,0,0,100.90,0
0,0.21,19.91,0,0,93.90,0
0,0.00,12.08,0,0,88.00,0
0,0.00,14.09,1,0,93.90,1
0,0.00,17.00,1,0,91.90,1
0,0.04,25.05,0,0,91.90,1
0,1.50,21.03,0,0,78.10,1
0,0.00,10.07,0,0,91.90,0
0,0.05,10.07,0,0,91.90,0
0,0.00,10.07,0,0,84.00,0
0,0.01,16.11,0,0,87.10,0
0,0.06,21.92,0,0,90.00,1
0,0.00,12.97,0,0,77.00,0
0,0.63,18.12,0,0,79.00,0
0,0.00,14.99,0,0,84.00,0
0,0.00,14.99,1,0,82.90,1
0,0.00,17.00,1,0,82.90,1
0,0.00,10.07,1,0,84.90,1
0,0.00,14.09,1,0,91.00,1
0,0.00,12.97,1,0,89.10,1
0,0.00,14.09,1,0,87.10,1
0,0.00,17.00,1,0,91.00,1
0,0.00,8.95,1,0,82.00,1
0,0.00,12.08,1,0,84.90,1
0,0.00,12.08,1,0,86.00,1
0,0.09,25.95,0,0,91.90,1
0,0.00,12.97,0,0,90.00,0
0,0.00,19.91,1,0,82.90,1
0,0.00,14.09,1,0,73.00,1
0,0.78,21.03,0,0,68.00,1
0,0.00,10.07,0,0,78.10,0
0,0.00,12.97,1,0,81.00,1
0,0.13,16.11,0,0,45.00,0
0,0.00,21.92,0,0,57.90,1
0,0.00,12.97,1,0,54.00,1
0,0.00,12.97,1,0,66.90,1
0,0.08,25.95,0,0,64.00,1
0,0.00,10.07,0,0,57.00,0
0,0.00,14.99,1,0,63.00,1
0,0.00,10.07,1,0,51.10,1
0,0.00,8.95,1,0,64.00,1
0,0.00,14.09,1,0,69.10,1
0,0.00,8.05,1,0,48.90,1
0,0.00,12.08,1,0,55.00,1
0,0.00,16.11,1,0,72.00,1
0,0.00,12.08,1,0,75.00,1
0,0.00,16.11,1,0,77.00,1
0,0.00,14.09,1,0,75.00,1
0,0.01,14.99,0,0,70.00,0
0,0.00,17.00,0,0,52.00,0
0,0.00,8.95,1,0,78.10,1
0,0.04,16.11,0,0,75.90,0
0,0.92,21.92,0,0,70.00,1
0,0.03,12.08,0,0,60.10,0
0,0.00,14.09,0,0,60.10,0
0,0.03,19.91,0,0,55.00,0
0,0.00,4.92,0,0,73.00,0
0,0.00,14.99,1,0,63.00,1
0,0.00,14.09,1,0,57.00,1
0,0.00,14.99,1,0,71.10,1
0,2.30,31.99,0,0,68.00,1
0,0.00,31.09,0,0,68.00,1
0,0.00,8.95,1,0,51.10,1
0,0.76,36.91,0,0,70.00,1
0,0.00,17.90,0,0,59.00,0
1,0.46,25.05,0,0,37.00,1
0,0.00,12.08,0,0,55.00,0
0,0.07,8.95,0,0,37.90,0
0,0.11,6.93,0,0,46.00,0
0,0.00,12.97,0,0,37.90,0
0,0.00,16.11,1,0,64.90,1
0,0.13,27.96,0,0,64.90,1
0,0.10,14.99,0,0,46.00,0
0,0.09,21.92,0,0.98,37.00,1
0,0.00,12.97,0,0,42.10,0
0,0.10,8.95,0,0,39.00,0
0,0.00,14.09,0,0,46.90,0
0,0.00,14.09,1,0,54.00,1
1,0.12,12.97,0,0.98,44.10,1
0,0.00,14.09,0,0,51.10,0
0,0.00,12.97,1,0,66.00,1
0,0.09,14.99,0,0,64.00,0
0,0.22,14.99,0,0,62.10,0
0,0.00,14.99,0,0,62.10,0
0,0.00,17.90,1,0,69.10,1
0,0.06,19.91,0,0,66.90,0
0,0.00,17.90,0,0,69.10,0
0,0.00,16.11,1,0,80.10,1
0,0.00,21.92,1,0,87.10,1
0,0.13,27.96,0,0,81.00,1
0,0.00,21.03,0,0,86.00,1
0,0.33,12.97,0,0,64.90,0
0,0.00,21.03,0,0,82.90,1
0,0.00,19.91,1,0,89.10,1
0,0.00,14.09,1,0,82.00,1
0,0.00,16.11,1,0,91.90,1
0,0.00,16.11,1,0,90.00,1
0,0.00,21.92,1,0,84.90,1
0,0.00,14.99,1,0,75.90,1
0,2.30,16.11,0,0,77.00,0
0,0.59,17.90,0,0,82.00,0
0,0.02,16.11,0,0,84.00,0
0,0.00,17.90,0,0,88.00,0
0,0.18,21.92,0,0,93.00,1
0,0.00,14.09,0,0,88.00,0
0,0.00,12.08,1,0,93.00,1
0,0.00,19.91,1,0,97.00,1
0,0.00,16.11,1,0,96.10,1
0,0.00,14.09,1,0,96.10,1
0,0.18,21.03,0,0,88.00,1
0,0.32,12.97,0,0,82.90,0
0,0.00,8.95,0,0,86.00,0
0,0.80,23.94,0,0,95.00,1
0,0.00,12.08,0,0,90.00,0
0,0.00,10.07,1,0,93.00,1
0,0.00,14.09,1,0,97.00,1
0,0.00,16.11,1,0,88.00,1
0,0.00,12.97,1,0,93.00,1
0,0.00,12.97,1,0,97.00,1
0,0.00,8.95,1,0,98.10,1
0,0.00,12.97,1,0,95.00,1
0,0.00,12.97,1,0,90.00,1
0,0.00,14.99,1,0,89.10,1
0,1.69,16.11,0,0,69.10,0
0,0.00,12.97,0,0,73.90,0
0,0.00,14.99,1,0,87.10,1
0,0.00,12.97,1,0,79.00,1
0,1.11,12.08,0,0,71.10,0
0,0.00,14.09,0,0,78.10,0
0,0.00,19.91,1,0,78.10,1
0,0.27,25.95,0,0,78.10,1
0,0.00,14.99,0,0,62.10,0
0,0.00,10.07,1,0,73.00,1
0,0.00,10.07,1,0,70.00,1
0,0.00,8.05,1,0,69.10,1
0,0.00,12.97,1,0,54.00,1
0,0.00,10.07,1,0,55.00,1
0,0.00,8.95,1,0,48.90,1
1,0.27,8.95,0,0,41.00,1
0,0.00,19.91,0,0,41.00,0
0,0.00,19.91,1,0,37.90,1
0,0.00,6.93,1,0,48.00,1
0,0.17,8.05,0,0,41.00,0
0,0.00,8.95,0,0,43.00,0
0,0.01,8.95,0,0,39.00,0
0,0.00,12.97,0,0,52.00,0
0,0.00,19.91,1,4.02,37.00,1
0,0.00,6.04,1,0,46.00,1
0,0.17,14.09,0,0,62.10,0
0,0.00,21.92,0,0,37.90,1
0,0.00,12.08,1,0,42.10,1
0,0.00,17.90,1,0,50.00,1
0,0.00,14.09,1,0,39.90,1
0,0.00,10.07,1,0,69.10,1
0,0.18,31.09,0,0,68.00,1
0,0.00,16.11,0,0,50.00,0
0,0.00,17.90,1,0,57.00,1
0,0.00,29.08,1,0,72.00,1
0,0.47,31.99,0,0,68.00,1
0,0.00,23.04,0,0,69.10,1
0,0.00,14.99,1,0,77.00,1
0,0.00,17.90,1,0,84.90,1
0,0.00,14.99,1,0,60.10,1
0,0.00,16.11,1,0,84.90,1
0,0.39,36.01,0,0,73.90,1
0,0.00,17.00,0,0,71.10,0
0,0.43,14.99,0,0,57.90,0
0,0.00,10.07,0,0,77.00,0
0,0.00,14.09,1,0,75.00,1
0,0.00,8.05,1,0,80.10,1
0,0.16,14.99,0,0,82.00,0
0,0.00,12.08,0,0,89.10,0
0,0.00,12.08,1,0,97.00,1
0,0.00,10.96,1,0,97.00,1
0,0.00,12.97,1,0,84.90,1
0,0.00,14.99,1,0,91.00,1
0,0.00,12.97,1,0,95.00,1
0,0.41,17.00,0,0,91.90,0
0,0.00,17.90,0,0,102.90,0
0,0.00,17.90,1,0,102.90,1
0,0.00,10.07,1,0,97.00,1
0,0.00,17.00,1,0,88.00,1
0,0.48,14.99,0,0,82.00,0
0,0.00,12.08,0,0,88.00,0
0,1.59,29.08,0,0,88.00,1
0,0.00,10.07,0,0,88.00,0
0,0.08,8.95,0,0,82.00,0
0,0.68,19.91,0,0,73.90,0
0,0.16,19.91,0,0,84.00,0
0,0.00,14.09,0,0,75.00,0
0,0.00,12.97,1,0,73.00,1
0,0.00,17.90,1,0,80.10,1
0,0.00,23.94,1,0,62.10,1
0,0.00,23.04,1,0,75.90,1
0,0.08,21.92,0,0,63.00,1
0,0.00,10.07,0,0,57.90,0
0,0.00,16.11,1,0,61.00,1
0,0.00,10.07,1,0,64.90,1
0,0.01,12.97,0,0,66.90,0
0,0.00,8.95,0,0,63.00,0
0,0.00,19.91,1,0,77.00,1
0,0.97,31.99,0,0,66.90,1
0,0.00,10.07,0,0,55.90,0
0,0.00,8.95,1,0,64.00,1
0,0.00,16.11,1,0,72.00,1
0,0.00,8.95,1,0,48.00,1
0,0.53,14.99,0,0,66.00,0
0,0.00,19.91,0,0,57.90,0
0,0.00,12.08,1,0,62.10,1
0,0.00,14.99,1,0,52.00,1
0,0.00,16.11,1,0,55.00,1
0,0.00,21.03,1,0,35.10,1
0,0.02,12.08,0,0,59.00,0
0,0.00,8.05,0,0,55.90,0
0,0.00,14.09,1,0,46.90,1
0,0.00,6.04,1,0,48.90,1
0,0.00,10.07,1,0,51.10,1
0,0.00,23.04,1,0,48.00,1
0,0.00,29.97,1,0,70.00,1
0,0.00,23.94,1,0,53.10,1
0,0.00,10.07,1,0,54.00,1
0,0.02,14.09,0,0,61.00,0
0,0.00,12.08,0,0,64.00,0
0,0.00,12.97,1,0,84.00,1
0,0.00,21.03,1,0,84.00,1
0,0.87,8.95,0,0,70.00,0
0,0.33,12.08,0,0,77.00,0
0,1.58,10.07,0,0,81.00,0
0,0.00,12.08,0,0,80.10,0
0,0.00,14.09,1,0,62.10,1
0,0.00,17.90,1,0,57.90,1
0,0.00,14.09,1,0,63.00,1
0,0.00,19.91,1,0,75.90,1
0,0.00,10.07,1,0,63.00,1
0,0.00,21.92,1,0,86.00,1
0,0.00,14.99,1,0,91.00,1
0,0.19,17.90,0,0,86.00,0
0,0.00,16.11,0,0,96.10,0
0,0.00,19.91,1,0,93.90,1
0,0.00,14.09,1,0,100.90,1
0,0.00,17.90,1,0,98.10,1
0,1.12,19.91,0,0,95.00,0
0,0.03,21.03,0,0,90.00,1
0,0.08,14.09,0,0,87.10,0
0,0.06,17.00,0,0,89.10,0
0,0.00,6.93,0,0,87.10,0
0,0.00,10.07,1,0,89.10,1
0,2.08,12.97,0,0,75.00,0
0,0.13,21.03,0,0,81.00,1
0,0.00,10.96,0,0,84.00,0
0,0.00,14.99,1,0,91.90,1
0,0.91,19.91,0,0,89.10,0
0,0.03,14.09,0,0,89.10,0
0,0.00,21.03,0,0,88.00,1
0,0.00,14.09,1,0,80.10,1
0,0.00,17.00,1,0,72.00,1
0,0.00,14.09,1,0,75.00,1
0,0.00,8.05,1,0,82.00,1
0,0.00,14.99,1,0,84.00,1
0,0.00,14.99,1,0,66.90,1
0,0.11,12.08,0,0,73.00,0
0,0.00,12.08,0,0,72.00,0
0,0.19,25.05,0,0,78.10,1
0,0.01,16.11,0,0,72.00,0
0,0.18,12.97,0,0,64.90,0
0,0.29,10.07,0,0,46.00,0
0,0.00,14.09,0,0,59.00,0
0,0.00,12.08,1,0,66.90,1
0,0.09,14.09,0,0,57.90,0
0,0.00,6.04,0,0,64.90,0
0,0.00,8.95,1,0,75.90,1
0,0.01,23.04,0,0,72.00,1
0,0.00,17.00,0,0,62.10,0
0,0.01,17.00,0,0,60.10,0
0,0.00,14.09,0,0,51.10,0
0,0.00,8.05,1,0,48.90,1
0,0.06,12.08,0,0.98,46.00,1
0,0.00,8.05,0,0,37.90,0
0,0.00,10.07,1,0,41.00,1
0,0.35,31.99,0,0,72.00,1
0,0.43,16.11,0,0,48.00,0
0,0.00,12.97,0,0,60.10,0
0,0.14,21.92,0,0,51.10,1
0,0.86,25.05,0,0,57.90,1
0,0.00,12.97,0,0,48.90,0
0,0.41,17.90,0,0,50.00,0
0,0.00,16.11,0,0,55.00,0
0,0.00,14.99,1,0,53.10,1
0,0.00,17.90,1,0,66.90,1
0,0.00,17.00,1,0,52.00,1
0,0.01,17.00,0,0,71.10,0
0,0.00,19.91,0,0,71.10,0
0,0.02,17.00,0,0,71.10,0
0,0.13,14.99,0,0,66.90,0
0,0.00,12.97,0,0,71.10,0
0,0.86,10.07,0,0,72.00,0
0,0.00,12.08,0,0,66.00,0
0,1.41,18.12,0,0,68.00,0
0,0.00,14.99,0,0,80.10,0
0,0.42,17.00,0,0,78.10,0
0,0.00,14.99,0,0,84.90,0
0,0.00,14.99,1,0,84.90,1
0,0.11,18.12,0,0,87.10,0
0,0.00,14.09,0,0,79.00,0
0,0.02,8.05,0,0,87.10,0
0,0.05,29.97,0,0,93.90,1
0,0.00,14.09,0,0,87.10,0
0,0.00,14.09,1,0,82.00,1
0,0.00,12.08,1,0,82.90,1
0,0.01,21.03,0,0,91.90,1
0,0.99,18.12,0,0,87.10,0
0,0.00,17.00,0,0,89.10,0
0,0.04,19.91,0,0,89.10,0
0,0.53,12.97,0,0,78.10,0
0,0.00,18.12,0,0,90.00,0
0,0.00,14.09,1,0,91.00,1
0,0.50,16.11,0,0,96.10,0
0,0.00,14.09,0,0,80.10,0
0,0.46,16.11,0,0,90.00,0
0,0.14,16.11,0,0,84.00,0
0,0.00,12.97,0,0,87.10,0
0,0.01,12.08,0,0,88.00,0
0,0.00,8.95,0,0,89.10,0
0,0.00,14.09,1,0,88.00,1
0,0.00,14.99,1,0,80.10,1
